OrderID,OrderDate,CustomerID,CustomerName,CustomerEmail,Country,ProductID,ProductCategory,ProductName,Quantity,UnitPrice,TotalPrice,SalesRegion
907,7/19/2024,8437,Francisco Beasley,thompsonmichelle@gmail.com,Brazil,923,Furniture,Desk,8,868.23,6945.84,East
908,8/4/2023,3767,Monica Ortega,uprince@flowers.biz,American Samoa,519,Furniture,Chair,1,655.27,655.27,North
909,10/11/2024,5323,Elizabeth Woodard,iparker@graham.com,Indonesia,743,Electronics,Smartphone,9,880.49,7924.41,North
910,3/28/2024,6883,Tamara Perez,jacksonjames@gmail.com,Nigeria,742,Clothing,T-Shirt,2,265.3,530.6,West
911,11/13/2023,7351,Joshua Rojas,joneserica@smith-guzman.com,Lebanon,503,Beauty,Nail Polish,5,412.5,2062.5,South
912,11/13/2023,9938,William Rivera,randolphkathryn@curtis.biz,Mongolia,660,Furniture,Bed,7,532.48,3727.36,North
913,12/2/2023,8437,Francisco Beasley,thompsonmichelle@gmail.com,Brazil,881,Clothing,Socks,1,859.85,859.85,West
914,8/8/2023,1440,Miguel Johnson,taraward@gmail.com,Estonia,674,Beauty,Makeup,5,765.92,3829.6,South
915,6/9/2025,2681,Rhonda Dunn,bishoplawrence@alvarado-turner.biz,Aruba,873,Furniture,Desk,7,384.31,2690.17,South
916,10/25/2023,8480,Zachary Murphy,juanthompson@hotmail.com,Belarus,598,Sports,Tennis Racket,10,34.45,344.5,East
917,6/28/2024,7259,Lisa Torres,charlescox@yahoo.com,Kuwait,666,Electronics,Camera,1,696.8,696.8,South
918,4/13/2024,2377,Heather Smith,kingeric@whitney.net,Burkina Faso,901,Clothing,Socks,2,70.13,140.26,West
919,8/22/2023,5851,John Flores,kristenkennedy@lane.com,Liberia,991,Furniture,Bed,6,592.39,3554.34,North
921,10/25/2023,4305,Jennifer Gardner,andradetina@gmail.com,Slovakia (Slovak Republic),606,Beauty,Shampoo,1,430.83,430.83,West
922,11/8/2024,4550,Christina Rodriguez,stevenslacey@yahoo.com,Albania,691,Beauty,Nail Polish,6,849.73,5098.38,North
923,8/31/2024,9404,Mrs. Tricia Newton MD,jessicaschultz@gmail.com,Vanuatu,757,Furniture,Bed,3,494.54,1483.62,South
924,4/6/2024,5043,Cheryl Young,jmoreno@morales.info,Belgium,801,Clothing,Jacket,3,225.53,676.59,North
925,5/29/2024,2585,Jeffrey Chase,jillcoleman@gmail.com,Montserrat,595,Beauty,Makeup,6,530.39,3182.34,East
926,5/10/2025,3607,Jonathan Wood,brownkimberly@hotmail.com,Djibouti,939,Electronics,Smartphone,1,498.97,498.97,East
927,10/21/2023,8437,Francisco Beasley,thompsonmichelle@gmail.com,Brazil,935,Furniture,Desk,9,296.31,2666.79,West
928,5/19/2024,8379,David Kelley,bthomas@rios-lawson.com,Guinea,932,Clothing,Socks,8,499.67,3997.36,East
929,4/13/2025,1908,Stanley Grant,kevin63@padilla.com,Angola,713,Electronics,Laptop,3,509.33,1527.99,North
931,5/2/2025,9703,Jeremy Baker,andrew88@brown-ortiz.com,Cuba,843,Clothing,T-Shirt,8,955.17,7641.36,South
932,7/12/2024,3976,Leslie Torres,hrocha@gmail.com,Niger,676,Clothing,Shoes,2,460.17,920.34,South
933,12/5/2024,8757,Michael Mendoza,edward26@gmail.com,Estonia,827,Furniture,Bed,3,631.13,1893.39,South
934,2/14/2025,8757,Michael Mendoza,edward26@gmail.com,Estonia,710,Clothing,T-Shirt,10,828.37,8283.7,West
935,10/31/2023,9451,Ashley Williams,aliciagreen@hartman.com,Uzbekistan,910,Beauty,Lotion,5,166.17,830.85,South
936,6/6/2024,4717,Emily Phillips,laura35@yahoo.com,Armenia,751,Clothing,Jacket,8,330.08,2640.64,West
937,7/28/2023,2978,Savannah Shah,christian27@hotmail.com,Saint Kitts and Nevis,891,Clothing,Shoes,7,106.77,747.39,West
938,2/7/2024,4484,Dr. Andrea Lopez,riosdonna@mcdaniel-gallegos.com,Kuwait,919,Sports,Basketball,4,870.56,3482.24,South
939,12/6/2023,4484,Dr. Andrea Lopez,riosdonna@mcdaniel-gallegos.com,Kuwait,549,Furniture,Bed,8,232.88,1863.04,North
940,3/13/2025,8491,Jane Perkins,gmiller@yahoo.com,Saint Martin,613,Sports,Bicycle,10,458.29,4582.9,South
941,2/10/2024,5909,Sharon Ramos,muellerduane@yahoo.com,Angola,825,Beauty,Makeup,6,486.98,2921.88,West
942,8/18/2024,8190,Michael Ellis,osbornedonald@yahoo.com,Saint Lucia,522,Clothing,Jeans,5,772.5,3862.5,East
943,8/13/2024,4926,Joseph Cherry DDS,simonjoe@hotmail.com,Guam,596,Sports,Treadmill,10,723.2,7232,South
944,8/15/2024,2610,Krista Sampson,bonnie76@michael.info,Jamaica,623,Clothing,Jeans,3,710.73,2132.19,East
945,2/22/2025,8761,Sara Green,joseph01@gmail.com,Nicaragua,504,Clothing,Socks,10,217.69,2176.9,West
946,8/9/2024,2231,Laurie Wise,alexis07@garcia-brown.com,Cook Islands,975,Beauty,Lotion,4,598.15,2392.6,North
947,9/1/2023,4148,Gary Torres,greyes@johnson-donovan.com,Malawi,584,Sports,Football,10,783.11,7831.1,South
948,12/12/2023,2672,Annette Phillips,aaron27@yahoo.com,Guadeloupe,554,Clothing,Jeans,1,521,521,West
949,3/17/2024,1349,Holly Jones,yrangel@yahoo.com,Solomon Islands,817,Electronics,Headphones,5,199.55,997.75,East
950,1/3/2024,8882,Samuel Brown,lisa41@guerra.com,Myanmar,784,Furniture,Table,9,268.25,2414.25,West
951,5/20/2024,4988,Lori Medina,peterallen@hotmail.com,Gibraltar,569,Clothing,Jacket,1,934.29,934.29,North
952,4/3/2025,1736,David Monroe,omartinez@yahoo.com,Lebanon,867,Furniture,Desk,7,111.34,779.38,East
953,10/2/2024,6590,Dawn Garza,stephen37@matthews.com,Palau,819,Furniture,Couch,10,506.27,5062.7,East
954,9/12/2024,2585,Jeffrey Chase,jillcoleman@gmail.com,Montserrat,871,Furniture,Couch,9,80.08,720.72,North
955,8/3/2023,3976,Leslie Torres,hrocha@gmail.com,Niger,610,Electronics,Laptop,8,132.38,1059.04,East
956,1/24/2024,3835,Dennis Harris,vwalton@hensley.com,Saint Pierre and Miquelon,812,Furniture,Desk,8,528.88,4231.04,East
957,9/17/2023,1158,Jessica Morrison,charlesgonzalez@li.org,Guernsey,761,Sports,Bicycle,4,132.91,531.64,East
958,5/29/2024,1460,Jenny Diaz,robinsonkayla@hotmail.com,Mayotte,507,Sports,Tennis Racket,2,257.84,515.68,North
959,3/25/2025,7107,Randall Robinson,ucarter@sanders-mccarthy.com,Senegal,852,Furniture,Table,9,164.07,1476.63,North
960,12/22/2023,6466,Jerry Schneider,gcook@gmail.com,United Arab Emirates,914,Electronics,Smartphone,5,468.26,2341.3,East
961,9/11/2024,3513,Emily Martin,danny09@gmail.com,Grenada,716,Beauty,Perfume,10,83.64,836.4,North
962,11/7/2023,2734,Erica Brown,webermolly@gilmore-andrews.net,Libyan Arab Jamahiriya,702,Furniture,Table,2,305.96,611.92,East
963,8/24/2024,2672,Annette Phillips,aaron27@yahoo.com,Guadeloupe,546,Sports,Bicycle,7,622.43,4357.01,North
964,12/26/2024,9938,William Rivera,randolphkathryn@curtis.biz,Mongolia,739,Furniture,Couch,9,893.89,8045.01,North
965,2/3/2024,9341,Lisa Murphy,antonio56@hotmail.com,Armenia,759,Clothing,Socks,1,802.31,802.31,West
966,3/9/2024,9583,David Farley,mirandapeterson@fisher.info,Afghanistan,736,Sports,Basketball,10,990.51,9905.1,West
967,4/28/2025,9035,Nathaniel Long,perrychristy@miller-bryant.com,Macedonia,579,Sports,Tennis Racket,4,878.73,3514.92,North
968,5/8/2025,4073,Joshua Howard,ernestpoole@williams.com,Colombia,950,Clothing,Jeans,2,546.03,1092.06,North
970,9/26/2023,2501,Beverly Estes,nmoore@gmail.com,Mauritania,548,Furniture,Chair,1,36.79,36.79,North
972,12/21/2023,8882,Samuel Brown,lisa41@guerra.com,Myanmar,921,Sports,Tennis Racket,2,440.19,880.38,West
973,4/10/2025,4148,Gary Torres,greyes@johnson-donovan.com,Malawi,790,Furniture,Couch,9,517.38,4656.42,West
975,4/6/2025,5357,Christopher Hill,jacob63@day.com,Japan,965,Electronics,Camera,9,289.06,2601.54,West
976,1/21/2024,9326,Cynthia Monroe,adammyers@marsh.com,Nauru,847,Furniture,Desk,5,287.05,1435.25,East
977,4/20/2025,3976,Leslie Torres,hrocha@gmail.com,Niger,852,Furniture,Chair,1,776.92,776.92,South
978,3/4/2025,7890,Whitney Stewart,jonathan28@meadows.com,Barbados,904,Clothing,Jacket,1,720.91,720.91,West
979,3/5/2025,4307,Matthew Espinoza,rodriguezbrandon@garcia.com,Zimbabwe,552,Beauty,Perfume,4,554.36,2217.44,West
980,1/22/2025,8341,Nathaniel Johns,francisco29@ward.info,Macedonia,718,Beauty,Perfume,4,345.59,1382.36,East
981,3/7/2025,9326,Cynthia Monroe,adammyers@marsh.com,Nauru,832,Beauty,Makeup,7,641.53,4490.71,South
983,4/18/2024,5048,Frank Chandler,tammyhoover@bender-ferguson.biz,Mayotte,631,Electronics,Smartphone,3,744.41,2233.23,North
984,5/16/2024,1158,Jessica Morrison,charlesgonzalez@li.org,Guernsey,755,Beauty,Perfume,10,363.44,3634.4,East
985,3/14/2024,2585,Jeffrey Chase,jillcoleman@gmail.com,Montserrat,733,Furniture,Bed,9,688.45,6196.05,South
986,12/10/2024,8305,Wayne Stokes,brendaclark@castillo-delgado.com,Mali,555,Electronics,Monitor,5,327.18,1635.9,North
987,10/17/2023,5017,James Henderson,sanderstina@valdez.biz,Monaco,591,Clothing,Jacket,3,383.83,1151.49,North
988,12/31/2023,2132,Alicia Cannon,qbrown@decker.org,Pitcairn Islands,933,Beauty,Lotion,1,73.8,73.8,East
989,6/20/2025,4484,Dr. Andrea Lopez,riosdonna@mcdaniel-gallegos.com,Kuwait,547,Furniture,Bed,3,923.71,2771.13,East
990,2/19/2024,4705,Felicia Garcia,jeremy30@gmail.com,Czech Republic,655,Furniture,Bed,5,374.79,1873.95,East
991,1/23/2025,7295,Michael Johnson,wrightlaura@harris.biz,Eritrea,886,Electronics,Smartphone,3,878.35,2635.05,South
992,7/5/2024,1440,Miguel Johnson,taraward@gmail.com,Estonia,507,Electronics,Camera,10,123.88,1238.8,South
994,5/14/2024,6989,Ronald Stewart,simonbrianna@schmidt.com,Yemen,943,Sports,Bicycle,8,91.52,732.16,West
995,9/26/2024,2599,Benjamin Hart,michelle12@hotmail.com,Saudi Arabia,941,Beauty,Shampoo,8,204.73,1637.84,West
996,10/28/2023,5323,Elizabeth Woodard,iparker@graham.com,Indonesia,791,Furniture,Bed,2,392.86,785.72,North
997,12/13/2023,7890,Whitney Stewart,jonathan28@meadows.com,Barbados,635,Clothing,Jeans,4,370.76,1483.04,South
998,6/1/2024,9094,Erica Martin,monica53@kim.com,Guadeloupe,507,Clothing,Jacket,8,350.61,2804.88,North
999,9/23/2023,6357,Kylie Mclaughlin,hurstkaren@anderson.com,Wallis and Futuna,722,Beauty,Shampoo,7,255.01,1785.07,South
1000,8/30/2023,4305,Jennifer Gardner,andradetina@gmail.com,Slovakia (Slovak Republic),963,Sports,Tennis Racket,7,455.97,3191.79,East
